DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2022-Q1,12567.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2022-Q2,13059.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2022-Q3,13483.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2022-Q4,13350.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2023-Q1,13157.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2023-Q2,13469.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2023-Q3,13847.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2023-Q4,13525.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2024-Q1,13260.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2024-Q2,13486.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2024-Q3,13892.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2024-Q4,13522.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2025-Q1,13297.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 24 years,Total,Euro area – 20 countries (from 2023),2025-Q2,13564.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2005-Q1,68482.4,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2005-Q2,69000.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2005-Q3,69428.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2005-Q4,69077.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2006-Q1,68883.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2006-Q2,69397.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2006-Q3,70151.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2006-Q4,69643.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2007-Q1,69272.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2007-Q2,70140.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2007-Q3,70860.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2007-Q4,70276.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2008-Q1,69676.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2008-Q2,70313.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2008-Q3,70161.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2008-Q4,68749.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2009-Q1,66806.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2009-Q2,66765.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2009-Q3,66575.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2009-Q4,65450.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2010-Q1,63815.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2010-Q2,64360.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2010-Q3,64409.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2010-Q4,63943.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2011-Q1,62849.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2011-Q2,63416.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2011-Q3,63388.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2011-Q4,62499.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2012-Q1,61109.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2012-Q2,61494.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2012-Q3,61439.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2012-Q4,60577.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2013-Q1,59622.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2013-Q2,59953.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2013-Q3,60179.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2013-Q4,59496.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2014-Q1,59154.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2014-Q2,59800.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2014-Q3,60302.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2014-Q4,59858.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2015-Q1,59243.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2015-Q2,59642.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2015-Q3,60529.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2015-Q4,60051.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2016-Q1,59665.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2016-Q2,60352.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2016-Q3,61098.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2016-Q4,60583.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2017-Q1,60122.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2017-Q2,60914.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2017-Q3,61707.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2017-Q4,61175.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2018-Q1,60341.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2018-Q2,61168.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2018-Q3,61857.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2018-Q4,61478.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2019-Q1,61057.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2019-Q2,61697.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2019-Q3,61995.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2019-Q4,61645.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2020-Q1,60661.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2020-Q2,58530.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2020-Q3,59685.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2020-Q4,59673.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2021-Q1,58210.5,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2021-Q2,59962.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2021-Q3,61637.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2021-Q4,61571.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2022-Q1,61418.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2022-Q2,62664.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2022-Q3,62977.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2022-Q4,62861.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2023-Q1,62725.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2023-Q2,63719.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2023-Q3,63772.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2023-Q4,63671.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2024-Q1,63384.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2024-Q2,64153.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2024-Q3,64404.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2024-Q4,64175.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2025-Q1,63997.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 39 years,Total,Euro area – 20 countries (from 2023),2025-Q2,64587.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2005-Q1,133372.7,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2005-Q2,134874.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2005-Q3,135807.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2005-Q4,135747.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2006-Q1,135582.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2006-Q2,137453.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2006-Q3,138546.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2006-Q4,138485.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2007-Q1,137934.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2007-Q2,139910.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2007-Q3,141380.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2007-Q4,141001.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2008-Q1,140178.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2008-Q2,141234.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2008-Q3,142202.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2008-Q4,140838.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2009-Q1,137929.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2009-Q2,138101.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2009-Q3,137880.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2009-Q4,137426.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2010-Q1,135178.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2010-Q2,136018.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2010-Q3,136507.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2010-Q4,136181.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2011-Q1,134720.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2011-Q2,136074.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2011-Q3,136192.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2011-Q4,135297.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2012-Q1,133494.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2012-Q2,134563.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2012-Q3,134764.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2012-Q4,133594.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2013-Q1,131752.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2013-Q2,133016.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2013-Q3,133395.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2013-Q4,132789.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2014-Q1,132159.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2014-Q2,133567.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2014-Q3,134370.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2014-Q4,133862.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2015-Q1,132959.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2015-Q2,134269.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2015-Q3,135281.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 15 to 59 years,Total,Euro area – 20 countries (from 2023),2015-Q4,135178.8,,
